id,countryf,X_st,X_d,X_t,h0,lastyear,year,ccode,lmtnest,ncontig,relfrac,ethfrac,lpopl,lgdpl,unpko,writconst,comprehensive,terr,victory,intensityln,renewed_war,democpolityl,autocpolityl,instabl,writconstl,idmultiple,yearspeace,freepressfhlr,vhpartl1,fhcompor1,X_t0
73,France,1,0,15,0,0,1990,220,2.442347,1,0.18580002,0.26104677,10.940632,10.050551,0,1,0,0,0,7.0732698,0,0,8,0,1,73,15,-26,0.48860002,-0.41666666,14
73,France,1,0,16,0,0,1991,220,2.442347,1,0.18580002,0.26104677,10.946147,10.071441,0,1,0,0,0,7.0732698,0,0,2,0,1,73,16,-30,0.48860002,-0.41666666,15
73,France,1,0,17,0,0,1992,220,2.442347,1,0.18580002,0.26104677,10.951771,10.071602,0,1,0,0,0,7.0732698,0,3,2,1,1,73,17,-27,0.48860002,-0.41666666,16
73,France,1,0,18,0,0,1993,220,2.442347,1,0.18580002,0.26104677,10.957347,10.074883,0,1,0,0,0,7.0732698,0,3,8,1,1,73,18,-27,0.48860002,-0.41666666,17
73,France,1,0,19,0,0,1994,220,2.442347,1,0.18580002,0.26104677,10.962214,10.051733,0,1,0,0,0,7.0732698,0,3,8,1,1,73,19,-27,0.49150002,-0.41666666,18
73,France,1,0,20,0,0,1995,220,2.442347,1,0.18580002,0.26104677,10.966473,10.072919,0,1,0,0,0,7.0732698,0,3,2,0,1,73,20,-19,0.49150002,-0.41666666,19
73,France,1,0,21,0,0,1996,220,2.442347,1,0.18580002,0.26104677,10.970592,10.091269,0,1,0,0,0,7.0732698,0,3,2,0,1,73,21,-27,0.4781,-0.41666666,20
73,France,1,0,22,0,0,1997,220,2.442347,1,0.18580002,0.26104677,10.974643,10.094221,0,1,0,0,0,7.0732698,0,3,2,0,1,73,22,-30,0.4781,-0.41666666,21
73,France,1,0,23,0,0,1998,220,2.442347,1,0.18580002,0.26104677,10.978609,10.110952,0,1,0,0,0,7.0732698,0,3,2,0,1,73,23,-26,0.47229999,-0.41666666,22
73,France,1,0,24,0,0,1999,220,2.442347,1,0.18580002,0.26104677,10.979905,10.147334,0,1,0,0,0,7.0732698,0,3,2,0,1,73,24,-26,0.47229999,-0.41666666,23
73,France,1,0,25,0,0,2000,220,2.442347,1,0.18580002,0.26104677,10.983358,10.178319,0,1,0,0,0,7.0732698,0,3,2,0,1,73,25,-27,0.47229999,-0.41666666,24
73,France,1,0,26,0,0,2001,220,2.442347,1,0.18580002,0.26104677,10.986648,10.215034,0,1,0,0,0,7.0732698,0,3,2,0,1,73,26,-24,0.47229999,-0.41666666,25
73,France,1,0,27,0,0,2002,220,2.442347,1,0.18580002,0.26104677,10.986682,10.227176,0,1,0,0,0,7.0732698,0,3,2,0,1,73,27,-21,0.47229999,-0.33333334,26
73,France,1,0,28,0,0,2003,220,2.442347,1,0.18580002,0.26104677,10.993521,10.228848,0,1,0,0,0,7.0732698,0,3,2,0,1,73,28,-17,0.4781,-0.33333334,27
73,France,1,0,29,0,0,2004,220,2.442347,1,0.18580002,0.26104677,11.00281,10.233578,0,1,0,0,0,7.0732698,0,3,2,0,1,73,29,-17,0.47229999,-0.33333334,28
73,France,1,0,30,0,0,2005,220,2.442347,1,0.18580002,0.26104677,11.008881,10.25457,0,1,0,0,0,7.0732698,0,3,2,0,1,73,30,-19,0.4781,-0.33333334,29
73,France,1,0,31,0,0,2006,220,2.442347,1,0.18580002,0.26104677,11.014678,10.267412,0,1,0,0,0,7.0732698,0,3,2,0,1,73,31,-20,0.4781,-0.33333334,30
73,France,1,0,32,0,0,2007,220,2.442347,1,0.18580002,0.26104677,11.022526,10.283223,0,1,0,0,0,7.0732698,0,3,2,0,1,73,32,-21,0.47229999,-0.33333334,31
73,France,1,0,33,0,0,2008,220,2.442347,1,0.18580002,0.26104677,11.028287,10.296652,0,1,0,0,0,7.0732698,0,3,2,0,1,73,33,-21,0.47229999,-0.33333334,32
73,France,1,0,34,0,1,2009,220,2.442347,1,0.18580002,0.26104677,11.033804,10.295127,0,1,0,0,0,7.0732698,0,3,2,0,1,73,34,-22,0.47229999,-0.33333334,33
197,Georgia,1,0,3,0,0,1994,372,4.1239033,0,0.54540002,0.49551004,8.6015339,8.0146475,1,1,0,1,0,7.6009026,0,9,0,0,1,197,3,-57,0.4632,-1,0
197,Georgia,1,0,4,0,0,1995,372,4.1239033,0,0.54540002,0.49551004,8.5989571,7.9102769,1,1,0,1,0,7.6009026,0,9,0,0,1,197,4,-73,0.4632,-0.91666669,3
197,Georgia,1,0,5,0,0,1996,372,4.1239033,0,0.54540002,0.49551004,8.5972977,7.9707956,1,1,0,1,0,7.6009026,0,9,0,0,1,197,5,-70,0.38939998,-0.83333331,4
197,Georgia,1,0,6,0,0,1997,372,4.1239033,0,0.54540002,0.49551004,8.5961895,8.2096567,1,1,0,1,0,7.6009026,0,9,0,0,1,197,6,-68,0.38939998,-0.75,5
197,Georgia,1,0,7,0,0,1998,372,4.1239033,0,0.54540002,0.49551004,8.6004305,8.2783031,1,1,0,1,0,7.6009026,0,9,0,0,1,197,7,-55,0.38939998,-0.75,6
197,Georgia,1,0,8,0,0,1999,372,4.1239033,0,0.54540002,0.49551004,8.528924,8.2856846,1,1,0,1,0,7.6009026,0,9,0,0,1,197,8,-56,0.38939998,-0.75,7
197,Georgia,1,0,9,0,0,2000,372,4.1239033,0,0.54540002,0.49551004,8.5183926,8.2943096,1,1,0,1,0,7.6009026,0,9,0,0,1,197,9,-57,0.38669997,-0.83333331,8
197,Georgia,1,0,10,0,0,2001,372,4.1239033,0,0.54540002,0.49551004,8.5107727,8.3688011,1,1,0,1,0,7.6009026,0,9,0,0,1,197,10,-47,0.42360002,-0.83333331,9
197,Georgia,1,0,11,0,0,2002,372,4.1239033,0,0.54540002,0.49551004,8.5105715,8.3882475,1,1,0,1,0,7.6009026,0,9,0,0,1,197,11,-53,0.42360002,-0.83333331,10
197,Georgia,1,0,12,0,0,2003,372,4.1239033,0,0.54540002,0.49551004,8.4993258,8.4373779,1,1,0,1,0,7.6009026,0,9,0,0,1,197,12,-53,0.38669997,-0.83333331,11
197,Georgia,1,0,13,0,0,2004,372,4.1239033,0,0.54540002,0.49551004,8.4884748,8.4844713,1,1,0,1,0,7.6009026,0,9,0,0,1,197,13,-54,0.38939998,-0.75,12
197,Georgia,1,0,14,0,0,2005,372,4.1239033,0,0.54540002,0.49551004,8.4781523,8.6752176,1,1,0,1,0,7.6009026,0,9,0,0,1,197,14,-54,0.38939998,-0.66666669,13
197,Georgia,1,0,15,0,0,2006,372,4.1239033,0,0.54540002,0.49551004,8.4684591,8.8034124,1,1,0,1,0,7.6009026,0,9,0,0,1,197,15,-56,0.38939998,-0.66666669,14
197,Georgia,1,0,16,0,0,2007,372,4.1239033,0,0.54540002,0.49551004,8.4593811,8.8631535,1,1,0,1,0,7.6009026,0,9,0,0,1,197,16,-57,0.38939998,-0.83333331,15
197,Georgia,0,NA,NA,0,0,2008,372,4.1239033,0,0.54540002,0.49551004,8.4515924,9.091526,1,1,0,1,0,7.6009026,0,9,0,0,1,197,17,-57,0.42360002,-0.83333331,15
197,Georgia,0,NA,NA,0,1,2009,372,4.1239033,0,0.54540002,0.49551004,8.4438038,9.1191177,1,1,0,1,0,7.6009026,0,9,0,0,1,197,17,-60,0.38939998,-0.75,13
36,Guatemala,1,0,3,0,0,1996,90,3.7635229,0,0.37360001,0.64368415,9.2079372,8.5421038,0,1,0,0,0,6.856462,0,6,1,0,1,36,3,-60,0,-0.75,0
36,Guatemala,1,0,4,0,0,1997,90,3.7635229,0,0.37360001,0.64368415,9.2343502,8.5564661,1,1,1,0,0,6.856462,0,6,1,0,1,36,4,-56,0.12029999,-0.75,3
36,Guatemala,1,0,5,0,0,1998,90,3.7635229,0,0.37360001,0.64368415,9.2607479,8.565753,0,1,1,0,0,6.856462,0,6,1,0,1,36,5,-56,0.12029999,-0.75,4
36,Guatemala,1,0,6,0,0,1999,90,3.7635229,0,0.37360001,0.64368415,9.2873936,8.5773401,0,1,1,0,0,6.856462,0,6,1,0,1,36,6,-59,0.12029999,-0.75,5
36,Guatemala,1,0,7,0,0,2000,90,3.7635229,0,0.37360001,0.64368415,9.3137989,8.6018009,0,1,1,0,0,6.856462,0,5,0,0,1,36,7,-60,0.1717,-0.75,6
36,Guatemala,1,0,8,0,0,2001,90,3.7635229,0,0.37360001,0.64368415,9.3400517,8.6179609,0,1,1,0,0,6.856462,0,5,0,0,1,36,8,-54,0.1717,-0.75,7
36,Guatemala,1,0,9,0,0,2002,90,3.7635229,0,0.37360001,0.64368415,9.3403158,8.6101398,0,1,1,0,0,6.856462,0,5,0,0,1,36,9,-49,0.12029999,-0.83333331,8
36,Guatemala,1,0,10,0,0,2003,90,3.7635229,0,0.37360001,0.64368415,9.3649921,8.6287088,0,1,1,0,0,6.856462,0,5,0,0,1,36,10,-49,0.1717,-0.83333331,9
36,Guatemala,1,0,11,0,0,2004,90,3.7635229,0,0.37360001,0.64368415,9.3899345,8.6322699,0,1,1,0,0,6.856462,0,7,0,0,1,36,11,-58,0.1717,-0.83333331,10
36,Guatemala,1,0,12,0,0,2005,90,3.7635229,0,0.37360001,0.64368415,9.4149427,8.6400776,0,1,1,0,0,6.856462,0,7,0,0,1,36,12,-62,0.12029999,-0.83333331,11
36,Guatemala,1,0,13,0,0,2006,90,3.7635229,0,0.37360001,0.64368415,9.4398766,8.6502457,0,1,1,0,0,6.856462,0,7,0,0,1,36,13,-58,0.12029999,-0.75,12
36,Guatemala,1,0,14,0,0,2007,90,3.7635229,0,0.37360001,0.64368415,9.4646664,8.6817436,0,1,1,0,0,6.856462,0,7,1,0,1,36,14,-58,0.1717,-0.75,13
36,Guatemala,1,0,15,0,0,2008,90,3.7635229,0,0.37360001,0.64368415,9.488905,8.7152214,0,1,1,0,0,6.856462,0,7,1,0,1,36,15,-59,0.1717,-0.75,14
36,Guatemala,1,0,16,0,1,2009,90,3.7635229,0,0.37360001,0.64368415,9.5131435,8.7304773,0,1,1,0,0,6.856462,0,5,0,0,1,36,16,-58,0.1717,-0.75,15
216,Guinea-Bissau,1,0,1,0,0,2000,404,0,0,0.54499996,0.80375695,7.0791845,6.4775496,0,1,0,0,1,7.3132205,0,8,0,0,1,216,1,-57,0.085000001,-0.91666669,0
216,Guinea-Bissau,1,0,2,0,0,2001,404,0,0,0.54499996,0.80375695,7.100852,6.4875069,0,1,0,0,1,7.3132205,0,8,0,0,1,216,2,-56,0.22139999,-0.91666669,1
216,Guinea-Bissau,1,0,3,0,0,2002,404,0,0,0.54499996,0.80375695,7.100852,6.4452572,0,1,0,0,1,7.3132205,0,8,0,0,1,216,3,-56,0.22139999,-0.91666669,2
216,Guinea-Bissau,1,0,4,0,0,2003,404,0,0,0.54499996,0.80375695,7.1254721,6.4298458,0,1,0,0,1,7.3132205,0,8,0,0,1,216,4,-56,0.22139999,-1,3
216,Guinea-Bissau,1,0,5,0,0,2004,404,0,0,0.54499996,0.80375695,7.1503773,6.4229269,0,1,0,0,1,7.3132205,0,8,0,0,1,216,5,-60,0.22139999,-0.83333331,4
216,Guinea-Bissau,1,0,6,0,0,2005,404,0,0,0.54499996,0.80375695,7.1749439,6.4076076,0,1,0,0,1,7.3132205,0,8,0,0,1,216,6,-63,0.085000001,-0.75,5
216,Guinea-Bissau,1,0,7,0,0,2006,404,0,0,0.54499996,0.80375695,7.1987801,6.4009137,0,1,0,0,1,7.3132205,0,8,0,0,1,216,7,-55,0.22139999,-0.83333331,6
216,Guinea-Bissau,1,0,8,0,0,2007,404,0,0,0.54499996,0.80375695,7.2217903,6.3892169,0,1,0,0,1,7.3132205,0,8,0,0,1,216,8,-47,0.085000001,-0.83333331,7
216,Guinea-Bissau,1,0,9,0,0,2008,404,0,0,0.54499996,0.80375695,7.2441902,6.4339266,0,1,0,0,1,7.3132205,0,8,0,0,1,216,9,-48,0.22139999,-0.83333331,8
216,Guinea-Bissau,1,0,10,0,1,2009,404,0,0,0.54499996,0.80375695,7.2662711,6.4385004,0,1,0,0,1,7.3132205,0,8,0,0,1,216,10,-53,0.22139999,-0.83333331,9
156,India,1,0,1,0,0,1995,750,2.6318889,1,0.33840001,0.88647819,13.710098,7.6355567,0,1,0,1,0,8.0734034,0,5,0,1,1,156,1,-38,0.32409999,-0.83333331,0
156,India,1,0,2,0,0,1996,750,2.6318889,1,0.33840001,0.88647819,13.72774,7.6985955,0,1,0,1,0,8.0734034,0,9,0,0,1,156,2,-49,0.32409999,-0.66666669,1
156,India,1,0,3,0,0,1997,750,2.6318889,1,0.33840001,0.88647819,13.753145,7.7306061,0,1,0,1,0,8.0734034,0,9,0,0,1,156,3,-48,0.35179999,-0.66666669,2
156,India,1,0,4,0,0,1998,750,2.6318889,1,0.33840001,0.88647819,13.769697,7.7527432,0,1,0,1,0,8.0734034,0,9,0,0,1,156,4,-40,0.35179999,-0.58333331,3
156,India,1,0,5,0,0,1999,750,2.6318889,1,0.33840001,0.88647819,13.797574,7.7958016,0,1,0,1,0,8.0734034,0,9,0,0,1,156,5,-37,0.382,-0.58333331,4
156,India,1,0,6,0,0,2000,750,2.6318889,1,0.33840001,0.88647819,13.813564,7.8878975,0,1,0,1,0,8.0734034,0,9,0,0,1,156,6,-37,0.37029999,-0.58333331,5
156,India,1,0,7,0,0,2001,750,2.6318889,1,0.33840001,0.88647819,13.82908,7.8961167,0,1,0,1,0,8.0734034,0,9,0,0,1,156,7,-42,0.37029999,-0.58333331,6
156,India,1,0,8,0,0,2002,750,2.6318889,1,0.33840001,0.88647819,13.82928,7.9236665,0,1,0,1,0,8.0734034,0,9,0,0,1,156,8,-42,0.37029999,-0.58333331,7
156,India,1,0,9,0,0,2003,750,2.6318889,1,0.33840001,0.88647819,13.844818,7.9468322,0,1,0,1,0,8.0734034,0,9,0,0,1,156,9,-42,0.35179999,-0.58333331,8
156,India,1,0,10,0,0,2004,750,2.6318889,1,0.33840001,0.88647819,13.859733,7.9736671,0,1,0,1,0,8.0734034,0,9,0,0,1,156,10,-45,0.37029999,-0.58333331,9
156,India,1,0,11,0,0,2005,750,2.6318889,1,0.33840001,0.88647819,13.874026,8.0540066,0,1,0,1,0,8.0734034,0,9,0,0,1,156,11,-41,0.37029999,-0.58333331,10
156,India,1,0,12,0,0,2006,750,2.6318889,1,0.33840001,0.88647819,13.887696,8.1212835,0,1,0,1,0,8.0734034,0,9,0,0,1,156,12,-38,0.382,-0.58333331,11
156,India,1,0,13,0,0,2007,750,2.6318889,1,0.33840001,0.88647819,13.901513,8.1828146,0,1,0,1,0,8.0734034,0,9,0,0,1,156,13,-37,0.37029999,-0.58333331,12
156,India,1,0,14,0,0,2008,750,2.6318889,1,0.33840001,0.88647819,13.914917,8.2496595,0,1,0,1,0,8.0734034,0,9,0,0,1,156,14,-35,0.37029999,-0.58333331,13
156,India,1,0,15,0,1,2009,750,2.6318889,1,0.33840001,0.88647819,13.928321,8.3047676,0,1,0,1,0,8.0734034,0,9,0,0,1,156,15,-35,0.37029999,-0.58333331,14
46,Indonesia,1,0,1,0,0,1962,850,2.442347,1,0.2216,0.76405835,11.483342,6.967761,0,1,0,0,1,8.8094149,0,0,5,1,1,46,1,-46,0,-1,0
46,Indonesia,1,0,2,0,0,1963,850,2.442347,1,0.2216,0.76405835,11.498035,6.9451752,0,1,0,0,1,8.8094149,0,0,5,0,1,46,2,-54,0,-1,1
46,Indonesia,1,0,3,0,0,1964,850,2.442347,1,0.2216,0.76405835,11.521211,6.9012589,0,1,0,0,1,8.8094149,0,0,5,0,1,46,3,-54,0,-1,2
46,Indonesia,1,0,4,0,0,1965,850,2.442347,1,0.2216,0.76405835,11.556416,6.9266448,0,1,0,0,1,8.8094149,0,0,5,0,1,46,4,-54,0,-1,3
46,Indonesia,1,0,5,0,0,1966,850,2.442347,1,0.2216,0.76405835,11.568436,6.8973055,0,1,0,0,1,8.8094149,0,0,6,0,1,46,5,-54,0,-1,4
46,Indonesia,1,0,6,0,0,1967,850,2.442347,1,0.2216,0.76405835,11.592494,6.9249935,0,1,0,0,1,8.8094149,0,0,7,0,1,46,6,-45,0,-1,5
46,Indonesia,1,0,7,0,0,1968,850,2.442347,1,0.2216,0.76405835,11.616853,6.9019475,0,1,0,0,1,8.8094149,0,9,0,0,1,46,7,-58,0,-1,6
46,Indonesia,1,0,8,0,0,1969,850,2.442347,1,0.2216,0.76405835,11.641495,6.9975319,0,1,0,0,1,8.8094149,0,0,7,0,1,46,8,-45,0,-1,7
46,Indonesia,1,0,10,0,0,1970,850,2.442347,1,0.2216,0.76405835,11.666436,7.0497003,0,1,0,0,1,8.8094149,0,0,7,0,1,46,10,-45,0,-1,8
46,Indonesia,1,0,11,0,0,1971,850,2.442347,1,0.2216,0.76405835,11.677397,7.1192994,0,1,0,0,1,8.8094149,0,0,7,0,1,46,11,-45,0,-1,10
46,Indonesia,1,0,12,0,0,1972,850,2.442347,1,0.2216,0.76405835,11.687425,7.1819983,0,1,0,0,1,8.8094149,0,0,7,0,1,46,12,-77,0.22319999,-1,11
46,Indonesia,1,0,13,0,0,1973,850,2.442347,1,0.2216,0.76405835,11.710358,7.279305,0,1,0,0,1,8.8094149,0,0,7,0,1,46,13,-74,0.22319999,-1,12
46,Indonesia,1,0,14,0,0,1974,850,2.442347,1,0.2216,0.76405835,11.733289,7.3926673,0,1,0,0,1,8.8094149,0,0,7,0,1,46,14,-58,0.22319999,-1,13
46,Indonesia,1,0,15,0,0,1975,850,2.442347,1,0.2216,0.76405835,11.756225,7.4266109,0,1,0,0,1,8.8094149,0,0,7,0,1,46,15,-58,0.22319999,-1,14
46,Indonesia,1,0,16,0,0,1976,850,2.442347,1,0.2216,0.76405835,11.77916,7.4522982,0,1,0,0,1,8.8094149,0,0,7,0,1,46,16,-71,0.22319999,-1,15
46,Indonesia,1,0,17,0,0,1977,850,2.442347,1,0.2216,0.76405835,11.802096,7.5204358,0,1,0,0,1,8.8094149,0,8,0,0,1,46,17,-77,0.22319999,-1,16
46,Indonesia,1,0,18,0,0,1978,850,2.442347,1,0.2216,0.76405835,11.825032,7.5838537,0,1,0,0,1,8.8094149,0,8,0,0,1,46,18,-49,0.22569999,-1,17
46,Indonesia,1,0,19,0,0,1979,850,2.442347,1,0.2216,0.76405835,11.847968,7.6385264,0,1,0,0,1,8.8094149,0,0,7,0,1,46,19,-71,0.22569999,-1,18
46,Indonesia,1,0,20,0,0,1980,850,2.442347,1,0.2216,0.76405835,11.8709,7.659615,0,1,0,0,1,8.8094149,0,0,7,0,1,46,20,-74,0.22569999,-1,19
46,Indonesia,1,0,21,0,0,1981,850,2.442347,1,0.2216,0.76405835,11.901516,7.6982627,0,1,0,0,1,8.8094149,0,0,7,0,1,46,21,-71,0.22569999,-1,20
46,Indonesia,1,0,22,0,0,1982,850,2.442347,1,0.2216,0.76405835,11.927119,7.7288218,0,1,0,0,1,8.8094149,0,8,0,0,1,46,22,-49,0.22569999,-1,21
46,Indonesia,1,0,23,0,0,1983,850,2.442347,1,0.2216,0.76405835,11.948997,7.7058849,0,1,0,0,1,8.8094149,0,0,7,0,1,46,23,-74,0.24540001,-1.0833334,22
46,Indonesia,1,0,24,0,0,1984,850,2.442347,1,0.2216,0.76405835,11.970876,7.7668018,0,1,0,0,1,8.8094149,0,8,0,0,1,46,24,-77,0.24540001,-1.0833334,23
46,Indonesia,1,0,25,0,0,1985,850,2.442347,1,0.2216,0.76405835,11.992756,7.8200774,0,1,0,0,1,8.8094149,0,0,7,0,1,46,25,-71,0.24540001,-1.0833334,24
46,Indonesia,1,0,26,0,0,1986,850,2.442347,1,0.2216,0.76405835,12.011456,7.8241925,0,1,0,0,1,8.8094149,0,0,7,0,1,46,26,-71,0.24540001,-1.0833334,25
46,Indonesia,1,0,27,0,0,1987,850,2.442347,1,0.2216,0.76405835,12.033789,7.8603816,0,1,0,0,1,8.8094149,0,0,7,0,1,46,27,-71,0.24540001,-1.0833334,26
46,Indonesia,1,0,28,0,0,1988,850,2.442347,1,0.2216,0.76405835,12.055308,7.8887615,0,1,0,0,1,8.8094149,0,8,0,0,1,46,28,-58,0.24969999,-1,27
46,Indonesia,1,0,29,0,0,1989,850,2.442347,1,0.2216,0.76405835,12.075901,7.9433432,0,1,0,0,1,8.8094149,0,0,7,0,1,46,29,-74,0.24969999,-1,28
46,Indonesia,1,0,30,0,0,1990,850,2.442347,1,0.2216,0.76405835,12.095901,8.0141659,0,1,0,0,1,8.8094149,0,0,7,0,1,46,30,-74,0.24969999,-1.0833334,29
134,Indonesia,1,0,1,0,0,1990,850,2.442347,1,0.2216,0.76405835,12.095901,8.0141659,0,1,0,1,0,8.586174,0,0,7,0,1,134,1,-74,0.24969999,-1.0833334,0
46,Indonesia,1,0,31,0,0,1991,850,2.442347,1,0.2216,0.76405835,12.097836,8.0761766,0,1,0,0,1,8.8094149,0,0,7,0,1,46,31,-74,0.24969999,-1.0833334,30
134,Indonesia,1,0,2,0,0,1991,850,2.442347,1,0.2216,0.76405835,12.097836,8.0761766,0,1,0,1,0,8.586174,0,0,7,0,1,134,2,-77,0.24969999,-1.0833334,1
46,Indonesia,1,0,32,0,0,1992,850,2.442347,1,0.2216,0.76405835,12.108377,8.1418991,0,1,0,0,1,8.8094149,0,8,0,0,1,46,32,-77,0.24969999,-1.0833334,31
134,Indonesia,0,NA,NA,0,0,1992,850,2.442347,1,0.2216,0.76405835,12.108377,8.1418991,0,1,0,1,0,8.586174,0,0,7,0,1,134,3,-77,0.24969999,-1.0833334,0
134,Indonesia,0,NA,NA,0,0,1992,850,2.442347,1,0.2216,0.76405835,12.108377,8.1418991,0,1,0,1,0,8.586174,0,0,7,0,1,134,3,-77,0.24969999,-1.0833334,5
171,Indonesia,1,0,2,0,0,1992,850,2.442347,1,0.2216,0.76405835,12.108377,8.1418991,0,1,0,1,0,7.0475173,0,0,7,0,1,171,2,-77,0.24969999,-1.0833334,0
46,Indonesia,1,0,33,0,0,1993,850,2.442347,1,0.2216,0.76405835,12.125356,8.1956921,0,1,0,0,1,8.8094149,0,0,7,0,1,46,33,-74,0.2649,-1.25,32
134,Indonesia,1,0,4,0,0,1993,850,2.442347,1,0.2216,0.76405835,12.125356,8.1956921,0,1,0,1,0,8.586174,0,8,0,0,1,134,4,-71,0.2649,-1.25,3
171,Indonesia,1,0,3,0,0,1993,850,2.442347,1,0.2216,0.76405835,12.125356,8.1956921,0,1,0,1,0,7.0475173,0,0,7,0,1,171,3,-74,0.2649,-1.25,2
46,Indonesia,1,0,34,0,0,1994,850,2.442347,1,0.2216,0.76405835,12.142009,8.2431707,0,1,0,0,1,8.8094149,0,0,7,0,1,46,34,-74,0.2649,-1.25,33
134,Indonesia,1,0,5,0,0,1994,850,2.442347,1,0.2216,0.76405835,12.142009,8.2431707,0,1,0,1,0,8.586174,0,0,7,0,1,134,5,-58,0.2649,-1.25,4
171,Indonesia,1,0,4,0,0,1994,850,2.442347,1,0.2216,0.76405835,12.142009,8.2431707,0,1,0,1,0,7.0475173,0,8,0,0,1,171,4,-71,0.2649,-1.25,3
46,Indonesia,1,0,35,0,0,1995,850,2.442347,1,0.2216,0.76405835,12.158331,8.2876129,0,1,0,0,1,8.8094149,0,9,0,0,1,46,35,-58,0.2649,-1.25,34
134,Indonesia,1,0,6,0,0,1995,850,2.442347,1,0.2216,0.76405835,12.158331,8.2876129,0,1,0,1,0,8.586174,0,0,7,0,1,134,6,-58,0.2649,-1.25,5
171,Indonesia,1,0,5,0,0,1995,850,2.442347,1,0.2216,0.76405835,12.158331,8.2876129,0,1,0,1,0,7.0475173,0,0,7,0,1,171,5,-58,0.2649,-1.25,4
46,Indonesia,1,0,36,0,0,1996,850,2.442347,1,0.2216,0.76405835,12.179498,8.3397856,0,1,0,0,1,8.8094149,0,0,7,0,1,46,36,-71,0.2649,-1.1666666,35
134,Indonesia,1,0,7,0,0,1996,850,2.442347,1,0.2216,0.76405835,12.179498,8.3397856,0,1,0,1,0,8.586174,0,9,0,0,1,134,7,-71,0.2649,-1.1666666,6
171,Indonesia,1,0,6,0,0,1996,850,2.442347,1,0.2216,0.76405835,12.179498,8.3397856,0,1,0,1,0,7.0475173,0,0,7,0,1,171,6,-71,0.2649,-1.1666666,5
46,Indonesia,1,0,37,0,0,1997,850,2.442347,1,0.2216,0.76405835,12.190009,8.396554,0,1,0,0,1,8.8094149,0,0,7,0,1,46,37,-74,0.2649,-1.1666666,36
134,Indonesia,1,0,8,0,0,1997,850,2.442347,1,0.2216,0.76405835,12.190009,8.396554,0,1,0,1,0,8.586174,0,0,7,0,1,134,8,-74,0.2649,-1.1666666,7
171,Indonesia,1,0,7,0,0,1997,850,2.442347,1,0.2216,0.76405835,12.190009,8.396554,0,1,0,1,0,7.0475173,0,0,7,0,1,171,7,-74,0.2649,-1.1666666,6
46,Indonesia,1,0,38,0,0,1998,850,2.442347,1,0.2216,0.76405835,12.205407,8.4219246,0,1,0,0,1,8.8094149,0,9,0,0,1,46,38,-77,0.2823,-1,37
134,Indonesia,1,0,9,0,0,1998,850,2.442347,1,0.2216,0.76405835,12.205407,8.4219246,0,1,0,1,0,8.586174,0,0,5,0,1,134,9,-77,0.2823,-1,8
171,Indonesia,1,0,8,0,0,1998,850,2.442347,1,0.2216,0.76405835,12.205407,8.4219246,0,1,0,1,0,7.0475173,0,0,5,0,1,171,8,-77,0.2823,-1,7
46,Indonesia,1,0,39,0,0,1999,850,2.442347,1,0.2216,0.76405835,12.237271,8.2948265,0,1,0,0,1,8.8094149,0,7,1,0,1,46,39,-77,0.2823,-0.83333331,38
134,Indonesia,1,0,10,0,0,1999,850,2.442347,1,0.2216,0.76405835,12.237271,8.2948265,0,1,0,1,0,8.586174,0,7,1,0,1,134,10,-77,0.2823,-0.83333331,9
171,Indonesia,1,0,9,0,0,1999,850,2.442347,1,0.2216,0.76405835,12.237271,8.2948265,0,1,0,1,0,7.0475173,0,7,1,0,1,171,9,-77,0.2823,-0.83333331,8
46,Indonesia,1,0,40,0,0,2000,850,2.442347,1,0.2216,0.76405835,12.251308,8.2920628,0,1,0,0,1,8.8094149,0,7,1,1,1,46,40,-53,0.2466,-0.75,39
134,Indonesia,1,0,11,0,0,2000,850,2.442347,1,0.2216,0.76405835,12.251308,8.2920628,0,1,1,1,0,8.586174,0,7,1,1,1,134,11,-53,0.2466,-0.75,10
171,Indonesia,1,0,10,0,0,2000,850,2.442347,1,0.2216,0.76405835,12.251308,8.2920628,0,1,0,1,0,7.0475173,0,7,1,1,1,171,10,-53,0.2466,-0.75,9
46,Indonesia,1,0,41,0,0,2001,850,2.442347,1,0.2216,0.76405835,12.264846,8.3311892,0,1,0,0,1,8.8094149,0,9,0,0,1,46,41,-49,0.2466,-0.75,40
134,Indonesia,1,0,12,0,0,2001,850,2.442347,1,0.2216,0.76405835,12.264846,8.3311892,0,1,1,1,0,8.586174,0,7,1,1,1,134,12,-49,0.2466,-0.75,11
171,Indonesia,1,0,11,0,0,2001,850,2.442347,1,0.2216,0.76405835,12.264846,8.3311892,0,1,0,1,0,7.0475173,0,7,1,1,1,171,11,-49,0.2466,-0.75,10
46,Indonesia,1,0,42,0,0,2002,850,2.442347,1,0.2216,0.76405835,12.265044,8.3531075,0,1,0,0,1,8.8094149,0,7,1,1,1,46,42,-47,0.2466,-0.75,41
134,Indonesia,1,0,13,0,0,2002,850,2.442347,1,0.2216,0.76405835,12.265044,8.3531075,0,1,1,1,0,8.586174,0,7,1,1,1,134,13,-47,0.2466,-0.75,12
171,Indonesia,1,0,12,0,0,2002,850,2.442347,1,0.2216,0.76405835,12.265044,8.3531075,0,1,0,1,0,7.0475173,0,9,0,0,1,171,12,-47,0.3466,-0.75,11
